,windowSize,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
347,5,14,False,all,3116,0.3259211407254716,5.053477431632663e-78,1.1761246870960156,0.8814078040483176,0.9926320131393979,0.2633364498615265,0.6708003878593445
348,5,14,True,ol,282,0.6400900607840091,6.578941390276548e-34,0.7087250327303559,2.046572136223739,0.8846593782374529,1.8564598560333252,0.5016197562217712
349,5,14,True,nl,272,0.8928164064276639,1.6280103887917798e-95,0.4907438769661307,0.45392157756449547,0.6995570470266902,0.6808074712753296,0.9246883988380432
350,5,14,True,ul,178,0.7453413851641919,8.205244741422634e-33,0.26036482867900373,0.019850187924470793,0.1435434528963085,0.06932840496301651,0.3440198302268982
351,5,14,True,all,732,0.8726704059108961,1.891038137355057e-229,0.547246386977256,0.961930799130045,1.1195055694875127,0.9850296378135681,0.9870566725730896
352,5,15,False,ol,1014,-0.21671874051648476,3.045549779611482e-12,1.8536218251757577,1.5715319140349502,0.9889685275222247,0.24705204367637634,0.6514344811439514
353,5,15,False,nl,1889,-0.028096829225654707,0.22223952701446664,1.1046334263329496,0.5876477971917552,0.8276913799540753,0.2131543904542923,0.6055826544761658
354,5,15,False,ul,195,0.06547840763842423,0.36311051995630395,0.6164911758035515,0.10256410562075101,0.3552924839360029,0.1513744592666626,0.5252474546432495
355,5,15,False,all,3098,-0.06967761194564823,0.00010386270313759123,1.375699221180683,0.8791478535580088,0.9962309237742459,0.22036069631576538,0.6167994141578674
356,5,15,True,ol,110,0.4971607178416172,3.2968278073108774e-08,0.9935436451914921,1.163636395877058,0.9317144799522313,1.6967695951461792,0.6854085326194763
357,5,15,True,nl,212,0.811060872604008,8.452220346045505e-51,0.5820699602752852,0.521069190482486,0.8172386160372365,0.7160900831222534,0.9316002726554871
358,5,15,True,ul,30,0.9996873897405798,2.080298506572921e-46,0.1800267150279469,0.08888889153798421,0.3325917776252463,0.1352565586566925,0.5062419772148132
359,5,15,True,all,352,0.7566407794456833,1.4543659058795593e-66,0.7178393020535283,0.6850378939627924,0.8949935977068052,0.973049521446228,0.9770444631576538
360,5,16,False,ol,1014,-0.21993321338586574,1.424384470759634e-12,1.8513057903985715,1.5715319140349502,0.9889685275222247,0.2402155101299286,0.6334807276725769
361,5,16,False,nl,1889,-0.02758040077804815,0.2308581835941633,1.0985140349396592,0.5876477971917552,0.8276913799540753,0.20844312012195587,0.5923019647598267
362,5,16,False,ul,195,0.06779529453903166,0.3463426105335047,0.6074047490922441,0.10256410562075101,0.3552924839360029,0.1484302431344986,0.5151923298835754
363,5,16,False,all,3098,-0.07073779157157714,8.128117573398429e-05,1.3714296322822845,0.8791478535580088,0.9962309237742459,0.21506503224372864,0.6020638942718506
364,5,16,True,ol,110,0.4877373935957614,6.504400461886131e-08,0.965431717325595,1.163636395877058,0.9317144799522313,1.6405869722366333,0.6617798805236816
365,5,16,True,nl,212,0.8191717629011297,1.3354729626042767e-52,0.5545110585190098,0.521069190482486,0.8172386160372365,0.6976029872894287,0.907396674156189
366,5,16,True,ul,30,0.9999986841302105,1.1425666391797174e-79,0.17747216018727924,0.08888889153798421,0.3325917776252463,0.13471151888370514,0.5040449500083923
367,5,16,True,all,352,0.7588629757704266,3.633387334640624e-67,0.6922000665111422,0.6850378939627924,0.8949935977068052,0.9443118572235107,0.9478530287742615
368,5,17,False,ol,499,0.085142187721285,0.057352470475261756,1.7750362514700888,1.9799599497017257,0.8981780230091185,0.6623650789260864,0.8599405884742737
369,5,17,False,nl,1648,0.3187118530839964,3.1813540655806413e-40,1.387469623858386,1.3461569777409572,1.0239737254627057,0.46425479650497437,0.779457688331604
370,5,17,False,ul,1001,0.15049860493200537,1.728016579585499e-06,0.5118319034058957,0.17316017480014445,0.45245352339162326,0.04700486734509468,0.28252145648002625
371,5,17,False,all,3148,0.3847671256027305,1.2937304130990885e-111,1.2611609166399056,1.0736340689940291,1.0811115788212298,0.3629809319972992,0.7155307531356812
372,5,17,True,ol,191,0.5322576793454649,2.2957424217290558e-15,0.8534659313369541,2.0300174783037597,0.9119627347182934,1.6726948022842407,0.4171281158924103
373,5,17,True,nl,581,0.7833451667664275,1.157679096281967e-121,0.7320979718333548,1.409523824021451,1.1431191166070211,1.2586445808410645,0.8042179942131042
374,5,17,True,ul,450,0.9314614003142876,7.847097448283283e-199,0.1871660246812142,0.0346666673819224,0.1834732162818287,0.06979136914014816,0.34219080209732056
375,5,17,True,all,1222,0.858368866819659,0.0,0.6177186457565806,1.0002182327613307,1.1629236060933825,0.8855673670768738,0.8865115642547607
376,5,18,False,ol,9,-0.08950226481948181,0.818880269017802,2.0097667570827675,2.859259261025323,0.06625392128652784,1.1255441904067993,1.008486270904541
377,5,18,False,nl,1433,0.20390805324396222,6.480316303907069e-15,1.5621328120326219,1.4574552442506736,1.0472687304316588,0.44448500871658325,0.8160251975059509
378,5,18,False,ul,1179,0.05823441350036249,0.04559259592087106,0.5939886237168465,0.23941193400954067,0.5056385466012205,0.03788037598133087,0.2690373361110687
379,5,18,False,all,2621,0.32565420967945347,8.374113942157896e-66,1.2275020321964094,0.9143584008232322,1.0458687802010291,0.263921320438385,0.6659436821937561
380,5,18,True,ol,5,0.23726547771869966,0.7007630494573587,0.8322947386663372,2.853333330154419,0.06531978098124538,2.025979518890381,0.08010369539260864
381,5,18,True,nl,382,0.727285020657794,4.2945846891946176e-64,0.7500429206850195,1.6061082213961018,1.0877379561264242,1.534260869026184,0.7833101749420166
382,5,18,True,ul,255,0.9908268295237048,6.171195980168324e-222,0.23034976099629675,0.03921568650825351,0.18585091250307417,0.08657223731279373,0.4081719219684601
383,5,18,True,all,642,0.8539515023423683,9.943622055530818e-184,0.6010034769001901,0.9934579552705414,1.153131153290674,0.9630740284919739,0.9692186117172241
384,5,19,False,ol,9,-0.07040307588413752,0.8571671228426202,2.0320605502040467,2.859259261025323,0.06625392128652784,1.0727967023849487,0.9614895582199097
385,5,19,False,nl,1433,0.20354308533898122,7.253700112037686e-15,1.5615419976087974,1.4574552442506736,1.0472687304316588,0.4280446171760559,0.7853482365608215
386,5,19,False,ul,1179,0.05699200174891243,0.050415187667307834,0.5894006162567407,0.23941193400954067,0.5056385466012205,0.035921838134527206,0.25496986508369446
387,5,19,False,all,2621,0.3258358036859419,7.03768273519938e-66,1.2262215715197788,0.9143584008232322,1.0458687802010291,0.2538706064224243,0.6402239799499512
388,5,19,True,ol,5,0.6282050379722361,0.2564168899278485,0.9246125260284578,2.853333330154419,0.06531978098124538,1.9310340881347656,0.08213745802640915
389,5,19,True,nl,382,0.7289857210821862,1.573717976383949e-64,0.7568286122314108,1.6061082213961018,1.0877379561264242,1.4769154787063599,0.7518676519393921
390,5,19,True,ul,255,0.9904853003256904,6.156845420032647e-220,0.2051478730355272,0.03921568650825351,0.18585091250307417,0.08129894733428955,0.3832319378852844
391,5,19,True,all,642,0.8554778812615886,4.4777163642248105e-185,0.6034841592588709,0.9934579552705414,1.153131153290674,0.9261185526847839,0.9309236407279968
392,5,20,False,ol,1228,0.2517174574889291,3.3512123034318075e-19,1.70147629824363,1.9296960071190365,0.901186220892414,0.6142768263816833,0.8624666333198547
393,5,20,False,nl,1399,0.3551512909677879,7.524715110579121e-43,0.8046430102079657,0.5514415166872667,0.6999478931963372,0.1549655944108963,0.49783799052238464
394,5,20,False,ul,437,,,0.2115409126252396,0.03356216728550891,0.2088615298263871,0.0,0.0
395,5,20,False,all,3064,0.4419861831844638,9.903219915702194e-147,1.2092475956462816,1.0299608504214852,1.061132682785072,0.3169480562210083,0.6877673864364624
396,5,20,True,ol,445,0.6773170092370243,4.9284851767273905e-61,0.7222965976494002,2.096329615223274,0.8093825609067936,1.6951279640197754,0.4695817828178406
397,5,20,True,nl,439,0.9173312448191376,6.7167817117009465e-177,0.3224989405367213,0.3793470112093489,0.6869493943211579,0.4671645164489746,0.7767752408981323
398,5,20,True,ul,180,,,0.0,0.0,0.0,0.0,0.0
399,5,20,True,all,1064,0.9083822811364101,0.0,0.5109886946633213,1.0332706923827641,1.1394644808890741,0.9017078876495361,0.9054933786392212
400,5,21,False,ol,1326,0.20720142287170465,2.52060821830602e-14,1.7369321180442543,1.8702363253291556,0.9263315601367995,0.5508102774620056,0.8663241863250732
401,5,21,False,nl,910,0.17857826490536868,5.851691393010541e-08,1.0517177318563293,0.7735531278200202,0.7775349828997019,0.2231443226337433,0.6056262254714966
402,5,21,False,ul,855,0.2612798964124296,8.228763932354692e-15,0.27030963799894386,0.0580896691184992,0.25729989933064773,0.016064399853348732,0.16529585421085358
403,5,21,False,all,3091,0.362740564916091,9.207153644826923e-97,1.280655947049114,1.046112384600128,1.0712891796739887,0.30642858147621155,0.6989176869392395
404,5,21,True,ol,408,0.6473286544457129,8.079008579324726e-50,0.7327756910575114,2.0282679965683057,0.8955326317693428,1.7759571075439453,0.4938119649887085
405,5,21,True,nl,247,0.7561351579844457,5.141982544894245e-47,0.6673457056845878,0.506072880225143,0.7947613054148371,0.7765430212020874,0.9198324084281921
406,5,21,True,ul,325,0.9582172087316972,1.2360530415966522e-177,0.1556380606432201,0.01846153873663682,0.12125142051386809,0.04226172715425491,0.26603126525878906
407,5,21,True,all,980,0.8608145791931647,3.7476010268268506e-289,0.5863705651185045,0.9780952490866184,1.148332526062514,0.9491139650344849,0.9503186941146851
408,5,22,False,ol,841,0.14649891846857058,1.9973960577389085e-05,1.3105129109599372,2.051843068687584,0.847984307663406,1.5033395290374756,0.9685885906219482
409,5,22,False,nl,1430,0.20635968143279643,3.2290846308958556e-15,1.2830265135145182,1.0604195991335632,0.976554128693105,1.275422215461731,1.0303058624267578
410,5,22,False,ul,875,0.1675698005241874,6.196685547428712e-07,1.3886637492988685,0.15809523995433536,0.4380289832527698,1.0830154418945312,1.0149034261703491
411,5,22,False,all,3146,0.23169436430942417,1.3060813028419794e-39,1.320496360954659,1.0744861355649387,1.080779005061018,1.2828357219696045,1.0217230319976807
412,5,22,True,ol,302,0.5490628435687058,3.530883163205343e-25,0.7216606182358204,2.041059625415218,0.858009428845288,1.9813697338104248,0.5257565975189209
413,5,22,True,nl,526,0.8128390054875099,4.3871248156802135e-125,0.6979356434778714,0.8852978610493838,0.9713858035901025,1.1910951137542725,1.0605946779251099
414,5,22,True,ul,408,0.9136504582701097,8.228434142087145e-161,0.3185024965567656,0.11895424945681703,0.38899652628654924,0.20608262717723846,0.6177964210510254
415,5,22,True,all,1236,0.8476540196174274,0.0,0.6066586685248166,0.9147249316875025,1.0727354118051862,1.0590382814407349,1.0619158744812012
416,5,23,False,ol,1089,0.2501108370503499,5.398103910318228e-17,1.6495241569953492,1.9084787515665107,0.9097968875822104,0.7046250700950623,0.9316202998161316
417,5,23,False,nl,1187,0.3065859963441273,2.9844472161657083e-27,1.1177836798101217,0.8893569370742695,0.9026083698836461,0.31026726961135864,0.6962167024612427
418,5,23,False,ul,804,0.26036622518181207,6.337350634047018e-14,0.3331795104153892,0.08640132869468696,0.2867398169884931,0.0359213761985302,0.2530231773853302
419,5,23,False,all,3080,0.4221334573560604,2.2881127458333832e-133,1.2134834094795153,1.0400865951407845,1.068132386428073,0.3780859112739563,0.7618544101715088
420,5,23,True,ol,418,0.5651862324711086,1.1873267295296074e-36,0.7548309552073431,2.0960127864942026,0.85635507587569,1.8357336521148682,0.4298095107078552
421,5,23,True,nl,420,0.8193135685294481,4.957410236621947e-103,0.5793302852883947,0.7125396942098935,0.9325401510946539,0.8586249947547913,0.932604193687439
422,5,23,True,ul,374,0.9646426111901873,1.5848199933225646e-217,0.24255834108775304,0.02584670316726766,0.1303035215809084,0.07369425147771835,0.36099550127983093
423,5,23,True,all,1212,0.8633331312535191,0.0,0.5752957259946762,0.9777777915076651,1.137885344951787,0.9534000754356384,0.9569429755210876
424,5,24,False,ol,1099,0.16147305044867863,7.35458826049023e-08,1.7150455950994885,1.8841371181081163,0.9706449249833478,0.6571078300476074,0.8765900135040283
425,5,24,False,nl,1486,0.3263213431263932,3.29180071808553e-38,1.0981278673572046,0.8528488270517233,0.9176503445489551,0.2903221845626831,0.6696327924728394
426,5,24,False,ul,565,0.01917227446506079,0.6492874475781377,0.42068396402782016,0.08967551714287395,0.34255904634421963,0.03600408881902695,0.24487587809562683
427,5,24,False,all,3150,0.36524393077667083,5.170775801193977e-100,1.2754723814696225,1.0757672117413983,1.0829780076136015,0.3726738393306732,0.7362985610961914
428,5,24,True,ol,419,0.6435785622809966,2.2820481747581447e-50,0.8149770357505527,1.9852028953929506,0.9637522781917429,1.6467279195785522,0.545992910861969
429,5,24,True,nl,499,0.8683022151132227,1.9250866939568558e-153,0.5096081482375209,0.7231797039628268,1.0269597992585622,0.7327566146850586,0.9022784233093262
430,5,24,True,ul,254,0.7698523633603677,4.635778469025223e-51,0.27930095567248325,0.006036745545666988,0.04405463212939832,0.055396582931280136,0.3073786199092865
431,5,24,True,all,1172,0.8659977700960118,0.0,0.6040953912401772,1.0189419955765326,1.1725633438120784,0.9127092957496643,0.9161707758903503
432,5,25,False,ol,708,0.21009840774003485,1.665455767937752e-08,1.8951064453759525,2.0138418402333382,0.8535825281392949,0.43805214762687683,0.8211101293563843
433,5,25,False,nl,1139,0.26891799952971096,2.5484978480746036e-20,1.1253405043502487,0.9018437354984882,0.8582761267490988,0.2910575568675995,0.6890252232551575
434,5,25,False,ul,1294,0.25008231004651477,6.673828689968751e-20,0.2830822981585796,0.06079340658771015,0.24942976239361958,0.023640194907784462,0.20531512796878815
435,5,25,False,all,3141,0.3556846897739923,2.538519578932393e-94,1.1409495227203204,0.8060065920861121,1.0089286330970588,0.21402287483215332,0.6081894636154175
436,5,25,True,ol,164,0.6173559140049312,1.322592513599926e-18,0.7206316116420385,2.245934999934057,0.7900660340946919,1.8911032676696777,0.4034796357154846
437,5,25,True,nl,255,0.8107923001994088,8.776061788033701e-61,0.6246053481107425,0.9793464175626343,0.8408163434570094,1.2940009832382202,0.9028710722923279
438,5,25,True,ul,269,0.9515066695620427,1.029547169372331e-138,0.2801357878457265,0.03717472224208945,0.16138378092715167,0.1023527979850769,0.4214441478252411
439,5,25,True,all,688,0.8625783827900433,3.546350403682572e-205,0.5468733887657475,0.912887611556365,1.0705485723246673,0.9704128503799438,0.9725631475448608
440,5,26,False,ol,541,0.0670912049475968,0.11907954364202787,1.9720115869741222,2.034750492785422,0.8472443599106279,0.3884985148906708,0.7380858659744263
441,5,26,False,nl,1260,0.34839116915008317,2.880617445370465e-37,1.207665389070629,1.0232275291981678,0.9420830429328758,0.2526451647281647,0.6195244789123535
442,5,26,False,ul,1297,0.29458786500809486,2.2131620042513514e-27,0.33366041033369964,0.09894628772826589,0.3322672579388577,0.012705778703093529,0.15330013632774353
443,5,26,False,all,3098,0.36618033405607553,6.327874540316626e-99,1.1484270970094814,0.8129115682925002,1.0122453828460238,0.17591671645641327,0.5315174460411072
444,5,26,True,ol,123,0.48649083452249353,1.1636518965224678e-08,0.7301924419042248,2.0650406867507995,0.7291808217583285,1.7087618112564087,0.374285489320755
445,5,26,True,nl,258,0.8209804467634216,2.9688546122983186e-64,0.5730252494890292,1.286304923684098,0.9993590765099118,1.2338485717773438,0.8147190809249878
446,5,26,True,ul,235,0.9570706016281396,2.6593390334790326e-127,0.13493108562213404,0.049645390409104366,0.2542752508783931,0.07012509554624557,0.3545118272304535
447,5,26,True,all,616,0.8902103738570523,7.923857753309995e-212,0.5009343775903368,0.9700216583230279,1.0740627069814446,0.8847240805625916,0.8909041881561279
448,5,27,False,ol,874,0.2825958916271027,1.640809347764611e-17,1.5993674042351391,1.7268497602379023,0.9493416702219818,0.533988356590271,0.8212559223175049
449,5,27,False,nl,1491,0.3003364520745861,1.8597877444003046e-32,1.0504341571965754,0.8030851940973583,0.8532606289666514,0.2268555611371994,0.5864009261131287
450,5,27,False,ul,785,0.09727337677659281,0.006381265037573804,0.37686551779785127,0.10191082967694398,0.35956729206257093,0.006481683813035488,0.10465847700834274
451,5,27,False,all,3150,0.4011405449474842,4.1733208903812054e-122,1.1257942462055248,0.8846561003630123,0.9897111996357972,0.2571541666984558,0.6244891285896301
452,5,27,True,ol,285,0.6094751707013218,2.250482079008003e-30,0.8187661096945578,1.9595321908331753,0.9459464036326918,1.6375643014907837,0.5110495090484619
453,5,27,True,nl,395,0.8168592352507635,6.1046742305677735e-96,0.5510874119803604,0.7225316615798806,0.8940096497504006,0.856307864189148,0.87119460105896
454,5,27,True,ul,238,0.999898202416098,0.0,0.11560158650233228,0.0084033615949775,0.07437489323812296,0.021378664299845695,0.18923351168632507
455,5,27,True,all,918,0.8455464631750815,7.050324326676453e-252,0.5850336825651901,0.9214233995328023,1.0912621579924786,0.882391631603241,0.8868400454521179
456,5,28,False,ol,918,0.06269092040367054,0.0576010831963787,2.0029921533551045,1.7622367761915545,1.000231031471946,0.03500979393720627,0.24196606874465942
457,5,28,False,nl,1893,0.16481530328510452,5.371764745016743e-13,0.9453401950871346,0.6008804488319036,0.7504191509072977,0.013179991394281387,0.1447574496269226
458,5,28,False,ul,339,-0.016077461427009,0.7680373028772902,0.3330910423240809,0.09242871482815362,0.3127023089390019,0.0036931897047907114,0.0678984597325325
459,5,28,False,all,3150,0.1249818698631011,1.9303783367394405e-12,1.3108001940672929,0.8846137728601221,0.9903945962948549,0.018520860001444817,0.17398680746555328
460,5,28,True,ol,22,0.8088587001138342,5.1975693205019785e-06,0.7004964836411764,1.893939419226213,0.9080246403369279,1.460863471031189,0.6000443696975708
461,5,28,True,nl,31,0.9922197524567841,8.510679477196356e-28,0.5215837894376352,0.9118279564765192,1.2374545605355474,0.6136242151260376,0.8285912871360779
462,5,28,True,ul,7,,,0.0,0.0,0.0,0.0,0.0
463,5,28,True,all,60,0.9548264106515024,2.961573447348199e-32,0.5661100636594175,1.1655555645624796,1.216460671238452,0.8526890873908997,0.8583235740661621
464,5,29,False,ol,1009,0.28467692330865907,2.8895503006502463e-20,1.4156228911145072,1.8220680811183068,0.9387905982201832,1.0233120918273926,1.0129549503326416
465,5,29,False,nl,1441,0.202925084200287,7.396657227348485e-15,0.982503056205459,0.6418228207477921,0.7018363445468273,0.4261341691017151,0.8106266856193542
466,5,29,False,ul,700,0.27340396477494716,1.8203416631714756e-13,0.5267852139420219,0.038857143968343735,0.18782285822763023,0.15359795093536377,0.5327003598213196
467,5,29,False,all,3150,0.4224283923881224,1.4586719545699339e-136,1.0701269597758907,0.8858836124837398,0.9914130664735037,0.5568570494651794,0.8977662324905396
468,5,29,True,ol,544,0.6652510854463926,8.52427284349488e-71,0.7093069072952654,1.952696106670534,0.9368461159818009,1.8424909114837646,0.5818142294883728
469,5,29,True,nl,564,0.8826833053239143,1.920339790582789e-186,0.5436473948213523,0.5062647862690137,0.7090211331401067,0.777822732925415,0.9586697816848755
470,5,29,True,ul,374,0.8710317067744504,6.806075080744779e-117,0.25539610841606575,0.03190730922521754,0.17649552882544176,0.08185409009456635,0.38871341943740845
471,5,29,True,all,1482,0.8615370500350552,0.0,0.5600160421446421,0.9174988901044032,1.0848932027459222,0.9929962158203125,1.002081036567688
472,5,30,False,ol,785,0.27013538752639776,1.3589977402196102e-14,1.7407217093542144,1.9093843181991272,0.9438794445204551,0.5523536801338196,0.857207715511322
473,5,30,False,nl,1466,0.30042400376726713,5.858333998855299e-32,1.013121463075558,0.7719418086609606,0.8003965382415227,0.16374316811561584,0.5119267702102661
474,5,30,False,ul,828,0.29424135080103025,5.328050019706854e-18,0.32562039075911464,0.1019323687226588,0.3256629948486768,0.010592928156256676,0.1243104636669159
475,5,30,False,all,3079,0.42060972005877684,2.7987158651557952e-132,1.1356736054038639,0.8817581625805926,0.999598806047496,0.2216356247663498,0.5981081128120422
476,5,30,True,ol,242,0.5685174691057916,4.0482472243835854e-22,0.7329141217392459,2.21157028212035,0.7301044754160113,1.7917258739471436,0.4036664664745331
477,5,30,True,nl,302,0.9183621246888738,8.376828539325816e-123,0.3614436246294097,0.6827814734929445,0.8468559035201804,0.7715882062911987,0.8798914551734924
478,5,30,True,ul,200,0.9924684731117043,1.6124406917949735e-182,0.049246552808384324,0.03666666746139526,0.21026438760586683,0.0438547246158123,0.2500342130661011
479,5,30,True,all,744,0.9120494847527985,1.7991768305120633e-289,0.477915849852997,1.0063620252154206,1.1153973705553308,0.9077798128128052,0.9199928045272827
480,10,1,False,ol,2770,0.2443990907893202,5.90567384318874e-39,1.233113671229632,0.9125631906065269,1.0289980428621295,0.38500863313674927,0.7481387853622437
481,10,1,False,nl,380,-0.04205041619194796,0.4137143896274078,0.4341604691771681,0.053508772465743516,0.2480378540233393,0.06740123778581619,0.3457837700843811
482,10,1,False,ul,0,,,,,,,
483,10,1,False,all,3150,0.2674297831426117,9.974029432844247e-53,1.1661366486454061,0.8089312290530356,1.0083709458366488,0.3466940224170685,0.7192466259002686
484,10,1,True,ol,814,0.8101400375467506,1.63413800490996e-190,0.6439340019895826,0.9913186087691813,1.0951564916868457,1.0290974378585815,0.9193752408027649
485,10,1,True,nl,94,,,0.0,0.0,0.0,0.0,0.0
486,10,1,True,ul,0,,,,,,,
487,10,1,True,all,908,0.8265584171084243,2.3023911890890937e-228,0.6096921960466345,0.8886931140287595,1.0800030976759958,0.92256098985672,0.9252206683158875
488,10,2,False,ol,1004,0.22790788536345924,2.693769150807277e-13,1.4970811533344959,1.827622867215321,0.9448437301498803,0.9255509972572327,0.9776750206947327
489,10,2,False,nl,714,0.1207733880697648,0.0012234880467957452,1.0392476812098481,0.7363212098803172,0.7279514280382214,0.30274173617362976,0.6960789561271667
490,10,2,False,ul,1432,0.3377204570497838,1.5456492689173438e-39,0.40800037803583206,0.12886406091047065,0.3872485058417928,0.05469605699181557,0.29842981696128845
491,10,2,False,all,3150,0.4843010005840911,5.684331962798265e-185,1.0172698285362851,0.8080000119881025,1.0074856713152502,0.38848745822906494,0.7740938067436218
492,10,2,True,ol,468,0.4289934451254027,2.241102730367318e-22,0.7999738320959757,2.0873219619831467,0.8585532675880766,1.8912523984909058,0.3608202338218689
493,10,2,True,nl,214,0.8119351891531686,1.8510455763928936e-51,0.7101225419261153,0.5043613823635555,0.6253320590290955,0.9216636419296265,0.9514423608779907
494,10,2,True,ul,518,0.9045519658897225,3.591016719453204e-193,0.2507517622657091,0.07747747890047126,0.2780143270138866,0.13873733580112457,0.4637826681137085
495,10,2,True,all,1200,0.8423776856307816,1e-323,0.6055197810013351,0.9374444567536314,1.1220177626211765,0.9618400931358337,0.9667909145355225
496,10,3,False,ol,1029,-0.16979220943087509,4.257708362270211e-08,1.9548652236422237,1.7946226375776662,0.9131850541934025,0.2630475163459778,0.6609813570976257
497,10,3,False,nl,775,0.24307455774447753,6.928619405748584e-12,0.991188613429481,0.6971182928354509,0.8017983559301491,0.26906344294548035,0.635723352432251
498,10,3,False,ul,1286,0.3065113922807968,2.2379680264678005e-29,0.4276158842447247,0.10316226073478466,0.3595237450181494,0.0783047005534172,0.36539167165756226
499,10,3,False,all,3090,0.12085884991968751,1.5808666247244573e-11,1.2629748594027672,0.8154045431455748,1.013252020761057,0.18766988813877106,0.5576289892196655
500,10,3,True,ol,139,0.3732585085923167,6.02319423760145e-06,0.9069483627906598,1.4235012285786568,0.8697735666849973,1.8240174055099487,0.4296928346157074
501,10,3,True,nl,184,0.7757148657539101,3.1323164262577383e-38,0.6305608694414658,0.7554347941894894,0.7650388784489606,1.059862494468689,0.8614662885665894
502,10,3,True,ul,231,0.879590564079545,7.808937842325377e-76,0.30251618734624636,0.1621933617181592,0.4421450576060932,0.24013479053974152,0.5918777585029602
503,10,3,True,all,554,0.7964264595360093,1.1305002647864149e-122,0.6136755089544961,0.6756919484841049,0.8473968479535398,0.909791111946106,0.9181778430938721
504,10,4,False,ol,1513,0.37037127986761637,2.1452126503331825e-50,1.4432175116059522,1.4990526762128034,1.000494771180551,0.48513299226760864,0.8077781200408936
505,10,4,False,nl,951,0.3960867377815607,4.4294343771549445e-37,0.5320158513545223,0.2529968511230938,0.5059432623610733,0.0989762395620346,0.408961683511734
506,10,4,False,ul,549,0.34600520859877404,6.94836559273502e-17,0.15964628079882845,0.021857924162255828,0.1431420550625513,0.01158475037664175,0.1352294683456421
507,10,4,False,all,3013,0.47859022885181857,2.5191009206967063e-172,1.0676669117956217,0.8365969813783977,1.017843564369618,0.276964008808136,0.6545029282569885
508,10,4,True,ol,488,0.7555436506271795,2.537583571917208e-91,0.7343405487477781,1.7472677815888749,1.0483949095656224,1.5041110515594482,0.7002701759338379
509,10,4,True,nl,254,0.9754067554365249,1.6108447451065922e-167,0.1997123341185045,0.22650918880785545,0.5211340821583168,0.2951957881450653,0.6565515995025635
510,10,4,True,ul,160,0.9999614224299183,0.0,0.1565490259555489,0.015000000596046448,0.09367497369828484,0.039750173687934875,0.24824929237365723
511,10,4,True,all,902,0.8851351329431683,2.9236229295943226e-301,0.5543708185662158,1.0117516756850706,1.146837026117572,0.903931200504303,0.9106727242469788
512,10,5,False,ol,1006,0.06709304286918188,0.033355660282359006,1.5554894997391524,1.8145129481037972,0.9377094353061779,1.0253922939300537,1.0228593349456787
513,10,5,False,nl,1076,0.06516287782974582,0.03257452001682734,1.0430218249829122,0.6288104195244694,0.7467236737420238,0.2722489535808563,0.6854709386825562
514,10,5,False,ul,1068,0.2680947974293847,4.884990616988035e-19,0.2646053043673373,0.04413233561378516,0.2021624358475318,0.030361447483301163,0.2327881008386612
515,10,5,False,all,3150,0.40702735328408174,5.337364093442898e-126,1.0807722743903074,0.8092486894083402,1.0087017443491355,0.4307652413845062,0.8299816846847534
516,10,5,True,ol,490,0.41130238106403205,1.99577402936803e-21,0.7903966366281971,1.9272109192548965,0.8647014268387967,1.9861271381378174,0.34958985447883606
517,10,5,True,nl,282,0.8273867459468731,4.03834507289062e-72,0.5798947483696626,0.387706864440272,0.6973371902916021,0.6298501491546631,0.92946857213974
518,10,5,True,ul,394,0.8445976805865385,2.090848954092773e-108,0.2949057322615799,0.021658206916400018,0.1130221811372727,0.08229954540729523,0.3776465952396393
519,10,5,True,all,1166,0.8404521732591098,5.161575746046e-312,0.610943977857776,0.9109777184666532,1.0970895428029908,1.0147907733917236,1.0171749591827393
520,10,6,False,ol,910,0.4031135705178526,7.077843856473318e-37,1.5185889934379202,1.8374359229763786,0.952344460240004,0.7382310628890991,0.9655238389968872
521,10,6,False,nl,1034,0.33274155476679446,3.7516894292338946e-28,0.9911820202453248,0.743907169386658,0.8091619999089235,0.19979825615882874,0.5919418931007385
522,10,6,False,ul,1148,0.35664847067419936,9.164985089279801e-36,0.2719497577569453,0.07078978046125858,0.27727595764158347,0.012337819673120975,0.15751871466636658
523,10,6,False,all,3092,0.5370715956458021,1.2240342000415022e-230,1.01720476001489,0.8158257991668285,1.0145979010202082,0.288662850856781,0.7008752226829529
524,10,6,True,ol,360,0.7467219971429497,2.252113871887665e-65,0.6193139328520125,2.180740765399403,0.7908110783148069,1.866084337234497,0.5018141269683838
525,10,6,True,nl,244,0.8846451348166601,3.727756312131048e-82,0.48406440845202736,0.6718579335290877,0.8598674139930979,0.846686065196991,0.968070387840271
526,10,6,True,ul,294,0.9999999999999991,0.0,0.10647997065653929,0.031746032692137216,0.20327379137335938,0.048176251351833344,0.30847853422164917
527,10,6,True,all,898,0.9192412381192494,0.0,0.47025671114040674,1.067186352935825,1.164353310767325,0.9939261078834534,0.9951955080032349
528,10,7,False,ol,1110,0.4659603548610252,6.565304475845261e-61,1.218563098488917,1.6715916172676795,0.9883362700977938,1.0227218866348267,1.0074617862701416
529,10,7,False,nl,795,0.34252329102485846,2.65480167178082e-23,1.0006155494428566,0.7838993803135255,0.7931137250436623,0.5845597982406616,0.9090490341186523
