,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
96,13,False,ol,1430,0.005723200252122431,0.828802795463166,2.353196552035767,0.9622377622377623,1.7096928197412282,0.0,0.0,4.0,0.9910708665847778,1.626494288444519,0.0,0.0,4.18133544921875
97,13,False,nl,1476,0.020632215241476466,0.4283160255730385,1.7434404759762394,0.46883468834688347,1.2866750904522144,0.0,0.0,4.0,0.4673011302947998,1.2033027410507202,0.0,0.0,4.08524751663208
98,13,False,ul,1802,0.02490527902409043,0.2906674043533336,1.252942637434095,0.25305216426193117,0.6648826442961306,0.0,0.0,2.0,0.37247234582901,1.0719307661056519,0.0,0.0,4.072134017944336
99,13,False,all,4708,0.058128376833224485,6.585460469535998e-05,1.7988241835121264,0.536108751062022,1.2896936000678454,0.0,0.0,4.0,0.5900940895080566,1.3300234079360962,0.0,0.0,4.18133544921875
100,13,True,ol,886,0.9897468981045626,0.0,0.21413177973075193,0.43792325056433407,1.2489660639394908,0.0,0.0,4.0,0.3912167251110077,1.1273164749145508,0.0,0.0,4.141221046447754
101,13,True,nl,1161,0.9853769264754516,0.0,0.138718953097113,0.09646856158484066,0.6136514181236075,0.0,0.0,4.0,0.07978504151105881,0.5150567293167114,0.0,0.0,3.9701907634735107
102,13,True,ul,1445,0.9808198180572656,0.0,0.16327702440335962,0.04844290657439446,0.3074721092252327,0.0,0.0,2.0,0.0698384940624237,0.4519404470920563,0.0,0.0,3.982865333557129
103,13,True,all,3492,0.9757444845074517,0.0,0.17047968143301087,0.16323024054982818,0.7656273328059648,0.0,0.0,4.0,0.15468645095825195,0.7170775532722473,0.0,0.0,4.141221046447754
104,14,False,ol,1537,0.035866494443694316,0.15989064124456973,2.568217651716657,0.9186727391021471,1.6824777427470319,0.0,0.0,4.0,1.5242034196853638,1.9047915935516357,0.0,0.0,4.444972991943359
105,14,False,nl,1325,-0.075390846628559,0.006040288886613799,1.582237618400246,0.4649056603773585,1.28198493300761,0.0,0.0,4.0,0.1633211374282837,0.7856077551841736,0.0,0.0,4.217445373535156
106,14,False,ul,1826,0.09404804152920881,5.697373790141666e-05,1.0316294371722268,0.2497261774370208,0.661127212551968,0.0,0.0,2.0,0.22163474559783936,0.8560587167739868,0.0,0.0,4.397456645965576
107,14,False,all,4688,0.11148092879329888,1.9358360585821182e-14,1.8123402793400343,0.5298634812286689,1.2822477791082947,0.0,0.0,4.0,0.6322112679481506,1.427616000175476,0.0,0.0,4.444972991943359
108,14,True,ol,876,0.9973714415304422,0.0,0.11048546304027304,0.6757990867579908,1.4988301909719557,0.0,0.0,4.0,0.6646244525909424,1.4779311418533325,0.0,0.0,4.433995723724365
109,14,True,nl,1116,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,14,True,ul,1544,0.9831716061728619,0.0,0.17805087759450847,0.04145077720207254,0.28492698621487095,0.0,0.0,2.0,0.0642031654715538,0.4488777220249176,0.0,0.0,3.954218864440918
111,14,True,all,3536,0.9880311813323222,0.0,0.12987270837571369,0.18552036199095023,0.8194294040537741,0.0,0.0,4.0,0.19268685579299927,0.8385782241821289,0.0,0.0,4.433995723724365
112,15,False,ol,1537,0.03880488318405221,0.12834402119820706,2.455940724258219,0.9186727391021471,1.6824777427470319,0.0,0.0,4.0,1.2752538919448853,1.819718837738037,0.0,0.0,4.023797988891602
113,15,False,nl,1457,-0.01613418285445595,0.5383143300694558,1.7344905168895357,0.47494852436513385,1.2939157610385295,0.0,0.0,4.0,0.3633423149585724,1.1290017366409302,0.0,0.0,3.987544298171997
114,15,False,ul,1845,-0.052005617249047224,0.02549497731806832,0.9159886432980896,0.24715447154471545,0.658197242690125,0.0,0.0,2.0,0.09197217226028442,0.5845606327056885,0.0,0.0,4.06822395324707
115,15,False,all,4839,0.09520930538642819,3.214237252926344e-11,1.772442982598612,0.5290349245711924,1.283663918239597,0.0,0.0,4.0,0.5495233535766602,1.3503365516662598,0.0,0.0,4.06822395324707
116,15,True,ol,933,0.9992809497965851,0.0,0.06892138067720892,0.5487674169346195,1.3761991098127422,0.0,0.0,4.0,0.5314212441444397,1.3336572647094727,0.0,0.0,4.001204490661621
117,15,True,nl,1175,0.9999794198675835,0.0,0.013732207595757884,0.04765957446808511,0.4340125146051223,0.0,0.0,4.0,0.04618985950946808,0.42063722014427185,0.0,0.0,3.914832592010498
118,15,True,ul,1574,1.0,0.0,0.012877793603076578,0.0012706480304955528,0.05039525289720951,0.0,0.0,2.0,0.001595241017639637,0.06326894462108612,0.0,0.0,2.51090931892395
119,15,True,all,3682,0.9993377720320822,0.0,0.036534040733365,0.1548071700162955,0.7708288098348104,0.0,0.0,4.0,0.15008148550987244,0.7473901510238647,0.0,0.0,4.001204490661621
