,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
97,13,False,nl,1476,0.023260951513614993,0.37184631269857765,1.76227855555008,0.46883468834688347,1.2866750904522144,0.0,0.0,4.0,0.48134535551071167,1.2344342470169067,0.0,0.0,3.9787275791168213
98,13,False,ul,1802,0.028298224622141568,0.22988090761791755,1.2860788725724583,0.25305216426193117,0.6648826442961306,0.0,0.0,2.0,0.38755953311920166,1.1116057634353638,0.0,0.0,3.97369122505188
99,13,False,all,4708,0.05870152926165056,5.5728573565426835e-05,1.8211510293149353,0.536108751062022,1.2896936000678454,0.0,0.0,4.0,0.6063774824142456,1.3618155717849731,0.0,0.0,4.071926116943359
100,13,True,ol,137,0.9761602920927387,1.914698338246979e-91,0.4748415186023939,2.832116788321168,1.8186757959004305,4.0,0.0,4.0,2.580014705657959,1.6972472667694092,3.6442337036132812,0.0,4.009897708892822
101,13,True,nl,78,0.9857606582235012,1.318288238124696e-60,0.42956366615618086,1.435897435897436,1.9187986598840723,0.0,0.0,4.0,1.24238121509552,1.6841833591461182,0.0,0.0,3.959488868713379
102,13,True,ul,105,0.9788361933613947,8.644973671822469e-73,0.6839955740880995,0.6666666666666666,0.9428090415820635,0.0,0.0,2.0,1.0210272073745728,1.475170612335205,0.0,0.0,3.9593911170959473
103,13,True,all,320,0.9573635603401394,1.5139837032326371e-173,0.5431597138707035,1.78125,1.8747395652463303,1.0,0.0,4.0,1.7424237728118896,1.7806665897369385,1.139382243156433,0.0,4.009897708892822
104,14,False,ol,1537,0.035385810175431034,0.16556626699578145,2.4663194809307094,0.9186727391021471,1.6824777427470319,0.0,0.0,4.0,1.431007742881775,1.7895814180374146,0.0,0.0,3.91037917137146
105,14,False,nl,1325,-0.07540704674899083,0.006029405801984455,1.5585285005747986,0.4649056603773585,1.28198493300761,0.0,0.0,4.0,0.1536182314157486,0.738775908946991,0.0,0.0,3.8584861755371094
106,14,False,ul,1826,0.09273103763251202,7.23579034706071e-05,0.9975027342138103,0.2497261774370208,0.661127212551968,0.0,0.0,2.0,0.2100510597229004,0.809709906578064,0.0,0.0,3.9603116512298584
107,14,False,all,4688,0.11083770360123668,2.732957312990499e-14,1.7516745895873136,0.5298634812286689,1.2822477791082947,0.0,0.0,4.0,0.594402015209198,1.342220425605774,0.0,0.0,3.9603116512298584
108,14,True,ol,187,0.9909801138556473,1.9563559172995444e-163,0.3424419267562204,3.165775401069519,1.6251054471206483,4.0,0.0,4.0,2.92024302482605,1.5127094984054565,3.711749792098999,0.0,3.91037917137146
109,14,True,nl,63,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,14,True,ul,110,0.9816859466614406,1.3253915040661441e-79,0.5553128921428584,0.5818181818181818,0.9083633452215851,0.0,0.0,2.0,0.847398042678833,1.3476814031600952,0.0,0.0,3.731186628341675
111,14,True,all,360,0.9791298489344201,7.902814759946316e-250,0.3938760217670837,1.8222222222222222,1.9007470915860532,1.0,0.0,4.0,1.7758312225341797,1.7997691631317139,1.031593918800354,0.0,3.91037917137146
112,15,False,ol,1537,0.038752317457532826,0.1288624166538015,2.4590861789493332,0.9186727391021471,1.6824777427470319,0.0,0.0,4.0,1.277838110923767,1.8235015869140625,0.0,0.0,4.2109479904174805
113,15,False,nl,1457,-0.017774290782375808,0.49781745211927475,1.7329574989150731,0.47494852436513385,1.2939157610385295,0.0,0.0,4.0,0.3618338406085968,1.1244585514068604,0.0,0.0,4.106566429138184
114,15,False,ul,1845,-0.05147613788086017,0.027032665001507875,0.9131058708200518,0.24715447154471545,0.658197242690125,0.0,0.0,2.0,0.09139027446508408,0.5804671049118042,0.0,0.0,4.103137493133545
115,15,False,all,4839,0.09510985452662053,3.3695740929863783e-11,1.7728095513500672,0.5290349245711924,1.283663918239597,0.0,0.0,4.0,0.5496681332588196,1.3507227897644043,0.0,0.0,4.2109479904174805
116,15,True,ol,159,0.9969232650997967,1.577826553925155e-175,0.1613216392240251,3.220125786163522,1.5847059872225029,4.0,0.0,4.0,3.124284029006958,1.5422849655151367,3.8200416564941406,0.0,4.147943496704102
117,15,True,nl,57,0.9995979155945213,8.40621852512786e-87,0.11015637342307139,0.9824561403508771,1.7218026872119718,0.0,0.0,4.0,0.9329380393028259,1.6356772184371948,0.0,0.0,3.95227313041687
118,15,True,ul,70,1.0,0.0,0.08296223101646828,0.02857142857142857,0.23733211036908788,0.0,0.0,2.0,0.03848731145262718,0.31969958543777466,0.0,0.0,2.6941118240356445
119,15,True,all,286,0.9985506588328896,0.0,0.13627635787417322,1.993006993006993,1.9964881877604939,1.0,0.0,4.0,1.9322820901870728,1.9358184337615967,1.3470559120178223,0.0,4.147943496704102
120,16,False,ol,1537,0.00252825215193549,0.9211076142399913,2.1216061249969083,0.9186727391021471,1.6824777427470319,0.0,0.0,4.0,0.4426041543483734,1.2058601379394531,0.0,0.0,4.095107078552246
121,16,False,nl,1443,-0.007113429471976777,0.7871710604893086,1.57043072408622,0.47955647955647956,1.2993273264044414,0.0,0.0,4.0,0.19421665370464325,0.825423538684845,0.0,0.0,4.070011138916016
122,16,False,ul,1840,0.17111535684887416,1.4726265258261275e-13,0.8369168315554617,0.24782608695652175,0.658964645892981,0.0,0.0,2.0,0.1196393221616745,0.6250851154327393,0.0,0.0,4.0915117263793945
123,16,False,all,4820,0.055306205287421,0.00012221238952167863,1.5623923748190596,0.5311203319502075,1.2857608263330587,0.0,0.0,4.0,0.24495302140712738,0.9143508076667786,0.0,0.0,4.095107078552246
124,16,True,ol,64,0.94891593137679,9.256660272037214e-33,0.670924973753694,2.8125,1.8275239396516807,4.0,0.0,4.0,2.4720349311828613,1.692767858505249,3.4362316131591797,0.0,4.0602288246154785
125,16,True,nl,38,0.9984019529973639,1.578826229187254e-46,0.11085092451493499,0.8421052631578947,1.63072982998207,0.0,0.0,4.0,0.811770498752594,1.5745031833648682,0.0,0.0,4.003232002258301
126,16,True,ul,68,0.9590289848950517,7.198070042147034e-38,0.7373291791182967,0.9411764705882353,0.9982683969692436,0.0,0.0,2.0,1.354750156402588,1.4983168840408325,0.0,0.0,4.085087776184082
127,16,True,all,170,0.9362960793743226,2.9679265402947237e-78,0.6242379606864442,1.6235294117647059,1.7621942911390855,1.0,0.0,4.0,1.6540030241012573,1.7254549264907837,1.148970127105713,0.0,4.085087776184082
128,17,False,ol,1542,0.040235910225213806,0.1142547946531556,2.090378663636725,0.9286640726329443,1.6888574039073192,0.0,0.0,4.0,0.49005088210105896,1.2210700511932373,0.0,0.0,3.8158767223358154
129,17,False,nl,1524,-0.02786369794045431,0.27700414956664393,1.5525041317497126,0.4671916010498688,1.2847172498678205,0.0,0.0,4.0,0.1967305690050125,0.7936021089553833,0.0,0.0,3.8040692806243896
130,17,False,ul,1851,0.04985504001233795,0.0319679887164554,0.7744179436684394,0.24635332252836303,0.6572797620009021,0.0,0.0,2.0,0.04781563580036163,0.39243945479393005,0.0,0.0,3.7891781330108643
131,17,False,all,4917,0.06691228530273434,2.652427368072357e-06,1.5307431024980425,0.5287777099857637,1.284533387182149,0.0,0.0,4.0,0.23265863955020905,0.8687980771064758,0.0,0.0,3.8158767223358154
132,17,True,ol,83,0.984837907410258,2.1450622890851953e-63,0.4571437099264592,2.7951807228915664,1.835126049605761,4.0,0.0,4.0,2.4990973472595215,1.6659977436065674,3.6012561321258545,0.0,3.8158767223358154
133,17,True,nl,34,0.9953417784649774,4.361939705894337e-34,0.28138262035225065,0.8235294117647058,1.6173796570432377,0.0,0.0,4.0,0.7115995287895203,1.4040940999984741,0.0,0.0,3.734970808029175
