,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
29,4,True,nl,103,0.9965461577860728,5.6048120461317e-111,0.18494793615804148,1.1650485436893203,1.8173761486287514,1.1019014120101929,1.724829077720642
30,4,True,ul,207,0.9935858643556807,4.926542193434026e-196,0.7765044510213083,0.7439613526570048,0.9666665459540684,1.204916000366211,1.575715184211731
31,4,True,all,520,0.9629308508694665,6.27434077243364e-297,0.5152065141129871,1.7038461538461538,1.8220826564951962,1.828342080116272,1.8459863662719727
32,5,False,ol,1472,-0.09458187948442626,0.00027921673732263854,2.7410393476602755,0.9510869565217391,1.702874460205793,1.6138118505477905,1.8883905410766602
33,5,False,nl,960,0.07799540990231854,0.015643266534876667,1.9435601476076991,0.5125,1.3369157602481914,0.7719905376434326,1.4948198795318604
34,5,False,ul,1770,0.07954700351417292,0.0008092952763895146,1.7074574432861254,0.24519774011299436,0.6559523980209763,0.7886585593223572,1.5328917503356934
35,5,False,all,4202,0.03499830196926376,0.023286016892050777,2.1732537062921087,0.5535459305092812,1.3043014697701605,1.0739094018936157,1.7049057483673096
36,5,True,ol,184,0.9817423903306066,3.998649865932731e-133,0.3931235281751301,2.608695652173913,1.9051219391484038,2.461458444595337,1.831025242805481
37,5,True,nl,93,0.9873161229074172,1.569506086535371e-74,0.38772965811818305,1.5913978494623655,1.9578162024500716,1.4232643842697144,1.773464560508728
38,5,True,ul,169,0.9912727446901154,6.829627842808611e-149,1.0676623546944273,0.7810650887573964,0.9757394655537888,1.431511640548706,1.8040492534637451
39,5,True,all,446,0.9268237877932988,5.4437038406891135e-191,0.7259772498631252,1.704035874439462,1.8222176009632085,1.8547028303146362,1.8790401220321655
